,Nome do município,Estado,Região,PIB,Valores de importação 2020,Valores de exportação 2020
5127,Tapera,Rio Grande do Sul,Sul,257352001.6,31666,568921
5128,Tapes,Rio Grande do Sul,Sul,206173991.3,0,31682
5129,Taquara,Rio Grande do Sul,Sul,774932818.8,1571817,3915181
5130,Taquari,Rio Grande do Sul,Sul,425408925.5,52894657,31403246
5131,Taquaruçu do Sul,Rio Grande do Sul,Sul,38806936.38,,
5132,Tavares,Rio Grande do Sul,Sul,54687166.49,0,357655
5133,Tenente Portela,Rio Grande do Sul,Sul,162778404.4,0,0
5134,Terra de Areia,Rio Grande do Sul,Sul,88910198.74,14014,0
5135,Teutônia,Rio Grande do Sul,Sul,699434075.2,14700750,2780519
5136,Tio Hugo,Rio Grande do Sul,Sul,53950781.28,,
5137,Tiradentes do Sul,Rio Grande do Sul,Sul,59441393.83,,
5138,Toropi,Rio Grande do Sul,Sul,32405668.56,,
5139,Torres,Rio Grande do Sul,Sul,504263860.8,25862,177115
5140,Tramandaí,Rio Grande do Sul,Sul,484360040.0,0,1973757
5141,Travesseiro,Rio Grande do Sul,Sul,44277695.8,,
5142,Três Arroios,Rio Grande do Sul,Sul,38418450.25,5816,0
5143,Três Cachoeiras,Rio Grande do Sul,Sul,112264702.5,290346,25973
5144,Três Coroas,Rio Grande do Sul,Sul,721801692.5,9274500,11038647
5145,Três de Maio,Rio Grande do Sul,Sul,408231454.1,1517858,774958
5146,Três Forquilhas,Rio Grande do Sul,Sul,27407976.68,,
5147,Três Palmeiras,Rio Grande do Sul,Sul,64545316.81,62392,1157
5148,Três Passos,Rio Grande do Sul,Sul,381013543.8,1712531,2869197
5149,Trindade do Sul,Rio Grande do Sul,Sul,75588405.12,0,1524219
5150,Triunfo,Rio Grande do Sul,Sul,5683701374.0,376819211,811883541
5151,Tucunduva,Rio Grande do Sul,Sul,108263393.1,0,0
5152,Tunas,Rio Grande do Sul,Sul,41272566.0,,
5153,Tupanci do Sul,Rio Grande do Sul,Sul,25423187.79,,
5154,Tupanciretã,Rio Grande do Sul,Sul,532829393.7,0,606288
5155,Tupandi,Rio Grande do Sul,Sul,184186438.6,1579062,13780561
5156,Tuparendi,Rio Grande do Sul,Sul,137660138.5,5320,4429160
5157,Turuçu,Rio Grande do Sul,Sul,42860662.02,0,0
5158,Ubiretama,Rio Grande do Sul,Sul,28493635.52,,
5159,União da Serra,Rio Grande do Sul,Sul,30594920.91,,
5160,Unistalda,Rio Grande do Sul,Sul,29133244.0,,
5161,Uruguaiana,Rio Grande do Sul,Sul,1518834715.0,10822093,22342532
5162,Vacaria,Rio Grande do Sul,Sul,1215594171.0,28999804,39911901
5163,Vale Verde,Rio Grande do Sul,Sul,40257696.68,,
5164,Vale do Sol,Rio Grande do Sul,Sul,209075162.7,0,0
5165,Vale Real,Rio Grande do Sul,Sul,58804745.22,24353,44551
5166,Vanini,Rio Grande do Sul,Sul,30559948.8,,
5167,Venâncio Aires,Rio Grande do Sul,Sul,1723799424.0,10620825,518773206
5168,Vera Cruz,Rio Grande do Sul,Sul,388957972.8,6767335,15290552
5169,Veranópolis,Rio Grande do Sul,Sul,612587641.0,16787601,46670521
5170,Vespasiano Corrêa,Rio Grande do Sul,Sul,34371761.76,,
5171,Viadutos,Rio Grande do Sul,Sul,58826972.84,0,31836
5172,Viamão,Rio Grande do Sul,Sul,1953363865.0,17399875,37585543
5173,Vicente Dutra,Rio Grande do Sul,Sul,45989330.1,0,1200
5174,Victor Graeff,Rio Grande do Sul,Sul,73723461.24,0,12000
5175,Vila Flores,Rio Grande do Sul,Sul,87709686.15,17244665,24876600
5176,Vila Lângaro,Rio Grande do Sul,Sul,43082222.24,,
5177,Vila Maria,Rio Grande do Sul,Sul,113312534.0,3455163,1578448
5178,Vila Nova do Sul,Rio Grande do Sul,Sul,46600684.2,,
5179,Vista Alegre,Rio Grande do Sul,Sul,39237699.84,,
5180,Vista Alegre do Prata,Rio Grande do Sul,Sul,34543935.57,,
5181,Vista Gaúcha,Rio Grande do Sul,Sul,36478808.25,0,0
5182,Vitória das Missões,Rio Grande do Sul,Sul,41087871.2,,
5183,Westfália,Rio Grande do Sul,Sul,66807079.71,,
5184,Xangri-lá,Rio Grande do Sul,Sul,208703322.3,1882349,0
5185,Água Clara,Mato Grosso do Sul,Centro-Oeste,338686338.0,2900886,18331851
5186,Alcinópolis,Mato Grosso do Sul,Centro-Oeste,103533494.3,,
5187,Amambai,Mato Grosso do Sul,Centro-Oeste,401776088.8,,
5188,Anastácio,Mato Grosso do Sul,Centro-Oeste,204714048.0,137526,51096744
5189,Anaurilândia,Mato Grosso do Sul,Centro-Oeste,117348460.4,,
5190,Angélica,Mato Grosso do Sul,Centro-Oeste,249178211.7,15900,5939899
5191,Antônio João,Mato Grosso do Sul,Centro-Oeste,146267134.6,0,97361501
5192,Aparecida do Taboado,Mato Grosso do Sul,Centro-Oeste,496924444.8,18876385,63965674
5193,Aquidauana,Mato Grosso do Sul,Centro-Oeste,534220676.8,0,1487417
5194,Aral Moreira,Mato Grosso do Sul,Centro-Oeste,214451125.0,22045,0
5195,Bandeirantes,Mato Grosso do Sul,Centro-Oeste,131507864.7,0,430670
5196,Bataguassu,Mato Grosso do Sul,Centro-Oeste,458591975.5,13505995,110864252
5197,Batayporã,Mato Grosso do Sul,Centro-Oeste,210868389.4,0,0
5198,Bela Vista,Mato Grosso do Sul,Centro-Oeste,252827053.7,23468,0
5199,Bodoquena,Mato Grosso do Sul,Centro-Oeste,141677615.5,841970,2183540
5200,Bonito,Mato Grosso do Sul,Centro-Oeste,274625801.3,0,0
5201,Brasilândia,Mato Grosso do Sul,Centro-Oeste,335942009.8,,
5202,Caarapó,Mato Grosso do Sul,Centro-Oeste,528215769.9,0,32267955
5203,Camapuã,Mato Grosso do Sul,Centro-Oeste,224833482.5,0,5209137
5204,Campo Grande,Mato Grosso do Sul,Centro-Oeste,15128823831.0,256484255,401331627
5205,Caracol,Mato Grosso do Sul,Centro-Oeste,74262283.26,,
5206,Cassilândia,Mato Grosso do Sul,Centro-Oeste,326858053.1,0,40292181
5207,Chapadão do Sul,Mato Grosso do Sul,Centro-Oeste,767579574.4,536629,169786042
5208,Corguinho,Mato Grosso do Sul,Centro-Oeste,64102212.46,311544,0
5209,Coronel Sapucaia,Mato Grosso do Sul,Centro-Oeste,100450994.9,,
5210,Corumbá,Mato Grosso do Sul,Centro-Oeste,1870383160.0,963705229,213036144
5211,Costa Rica,Mato Grosso do Sul,Centro-Oeste,544121446.1,3077,23662432
5212,Coxim,Mato Grosso do Sul,Centro-Oeste,532286120.3,912324,5524358
5213,Deodápolis,Mato Grosso do Sul,Centro-Oeste,125154303.9,0,0
5214,Dois Irmãos do Buriti,Mato Grosso do Sul,Centro-Oeste,98239892.81,,
5215,Douradina,Mato Grosso do Sul,Centro-Oeste,57461474.52,,
5216,Dourados,Mato Grosso do Sul,Centro-Oeste,3776827953.0,123676961,524986641
5217,Eldorado,Mato Grosso do Sul,Centro-Oeste,190487775.8,8804377,6008795
5218,Fátima do Sul,Mato Grosso do Sul,Centro-Oeste,196615179.9,0,3213682
5219,Figueirão,Mato Grosso do Sul,Centro-Oeste,52968779.04,,
5220,Glória de Dourados,Mato Grosso do Sul,Centro-Oeste,91720814.31,0,2032424
5221,Guia Lopes da Laguna,Mato Grosso do Sul,Centro-Oeste,110405467.2,,
5222,Iguatemi,Mato Grosso do Sul,Centro-Oeste,224773001.3,0,67062137
5223,Inocência,Mato Grosso do Sul,Centro-Oeste,149871279.1,,
5224,Itaporã,Mato Grosso do Sul,Centro-Oeste,293709302.3,2469854,3910185
5225,Itaquiraí,Mato Grosso do Sul,Centro-Oeste,266634753.9,2396761,84182931
5226,Ivinhema,Mato Grosso do Sul,Centro-Oeste,315283341.1,2700,3361732
5227,Japorã,Mato Grosso do Sul,Centro-Oeste,45423413.19,0,0
5228,Jaraguari,Mato Grosso do Sul,Centro-Oeste,96064818.39,,
5229,Jardim,Mato Grosso do Sul,Centro-Oeste,262294065.6,0,262378
5230,Jateí,Mato Grosso do Sul,Centro-Oeste,88395701.52,0,0
5231,Juti,Mato Grosso do Sul,Centro-Oeste,99043654.0,,
5232,Ladário,Mato Grosso do Sul,Centro-Oeste,139741111.0,0,323437
5233,Laguna Carapã,Mato Grosso do Sul,Centro-Oeste,201654339.2,0,0
5234,Maracaju,Mato Grosso do Sul,Centro-Oeste,1111181732.0,706747,61847271
5235,Miranda,Mato Grosso do Sul,Centro-Oeste,273366373.7,73313,1462656
5236,Mundo Novo,Mato Grosso do Sul,Centro-Oeste,223610125.1,60464024,1722927
5237,Naviraí,Mato Grosso do Sul,Centro-Oeste,813727764.1,4608129,134138075
5238,Nioaque,Mato Grosso do Sul,Centro-Oeste,145110785.0,0,0
5239,Nova Alvorada do Sul,Mato Grosso do Sul,Centro-Oeste,458586720.8,8308697,140265
5240,Nova Andradina,Mato Grosso do Sul,Centro-Oeste,868191852.6,83252829,67517804
5241,Novo Horizonte do Sul,Mato Grosso do Sul,Centro-Oeste,71035224.0,,
5242,Paraíso das Águas,Mato Grosso do Sul,Centro-Oeste,,0,36575360
5243,Paranaíba,Mato Grosso do Sul,Centro-Oeste,612840783.4,4743365,10154719
5244,Paranhos,Mato Grosso do Sul,Centro-Oeste,78009763.0,,
5245,Pedro Gomes,Mato Grosso do Sul,Centro-Oeste,119356415.5,0,3171989
5246,Ponta Porã,Mato Grosso do Sul,Centro-Oeste,1051968954.0,52822624,45646489
5247,Porto Murtinho,Mato Grosso do Sul,Centro-Oeste,229857823.4,0,0
5248,Ribas do Rio Pardo,Mato Grosso do Sul,Centro-Oeste,358059511.9,0,1148961
5249,Rio Brilhante,Mato Grosso do Sul,Centro-Oeste,1038546304.0,0,31861950
5250,Rio Negro,Mato Grosso do Sul,Centro-Oeste,55003594.88,,
5251,Rio Verde de Mato Grosso,Mato Grosso do Sul,Centro-Oeste,247670379.1,0,1077
5252,Rochedo,Mato Grosso do Sul,Centro-Oeste,86149374.08,238000,63720282
5253,Santa Rita do Pardo,Mato Grosso do Sul,Centro-Oeste,149877952.2,,
5254,São Gabriel do Oeste,Mato Grosso do Sul,Centro-Oeste,629481915.6,1182830,44446576
5255,Sete Quedas,Mato Grosso do Sul,Centro-Oeste,101947969.2,85836,170121
5256,Selvíria,Mato Grosso do Sul,Centro-Oeste,1420254173.0,432770,55260
5257,Sidrolândia,Mato Grosso do Sul,Centro-Oeste,765214444.9,838200,99405881
5258,Sonora,Mato Grosso do Sul,Centro-Oeste,313819111.1,0,7479786
5259,Tacuru,Mato Grosso do Sul,Centro-Oeste,103670707.1,0,1505589
5260,Taquarussu,Mato Grosso do Sul,Centro-Oeste,75227469.62,0,0
5261,Terenos,Mato Grosso do Sul,Centro-Oeste,222126430.0,0,0
5262,Três Lagoas,Mato Grosso do Sul,Centro-Oeste,3905555769.0,291751681,1840422720
5263,Vicentina,Mato Grosso do Sul,Centro-Oeste,84224382.9,,
5264,Acorizal,Mato Grosso,Centro-Oeste,32766860.28,238454,36651710
5265,Água Boa,Mato Grosso,Centro-Oeste,357042832.1,0,135656608
5266,Alta Floresta,Mato Grosso,Centro-Oeste,686187356.0,469875,38254219
5267,Alto Araguaia,Mato Grosso,Centro-Oeste,571979213.2,0,168217707
5268,Alto Boa Vista,Mato Grosso,Centro-Oeste,40638539.7,,
5269,Alto Garças,Mato Grosso,Centro-Oeste,269396217.0,0,117811651
5270,Alto Paraguai,Mato Grosso,Centro-Oeste,56485761.64,,
5271,Alto Taquari,Mato Grosso,Centro-Oeste,391751757.0,0,36737218
5272,Apiacás,Mato Grosso,Centro-Oeste,95342828.36,0,0
5273,Araguaiana,Mato Grosso,Centro-Oeste,41327267.33,,
5274,Araguainha,Mato Grosso,Centro-Oeste,11647301.6,,
5275,Araputanga,Mato Grosso,Centro-Oeste,253391233.6,0,98812526
5276,Arenápolis,Mato Grosso,Centro-Oeste,87007000.88,0,0
5277,Aripuanã,Mato Grosso,Centro-Oeste,272207457.3,8467969,24318441
5278,Barão de Melgaço,Mato Grosso,Centro-Oeste,53002639.3,,
5279,Barra do Bugres,Mato Grosso,Centro-Oeste,697169939.1,133130,64244647
5280,Barra do Garças,Mato Grosso,Centro-Oeste,890929160.8,862846,250964659
5281,Bom Jesus do Araguaia,Mato Grosso,Centro-Oeste,62183524.62,85781,27144324
5282,Brasnorte,Mato Grosso,Centro-Oeste,279352737.1,0,144845969
5283,Cáceres,Mato Grosso,Centro-Oeste,903219743.5,170096,13502750
5284,Campinápolis,Mato Grosso,Centro-Oeste,109954953.4,,
5285,Campo Novo do Parecis,Mato Grosso,Centro-Oeste,992356966.2,19314230,918010051
5286,Campo Verde,Mato Grosso,Centro-Oeste,933113788.8,6277524,534770991
5287,Campos de Júlio,Mato Grosso,Centro-Oeste,313276922.0,2784748,323769288
5288,Canabrava do Norte,Mato Grosso,Centro-Oeste,43925142.24,,
5289,Canarana,Mato Grosso,Centro-Oeste,329140014.1,1188355,325116561
5290,Carlinda,Mato Grosso,Centro-Oeste,76974289.7,,
5291,Castanheira,Mato Grosso,Centro-Oeste,82217072.01,0,0
5292,Chapada dos Guimarães,Mato Grosso,Centro-Oeste,189524374.7,0,0
5293,Cláudia,Mato Grosso,Centro-Oeste,142064681.0,26078,65661995
5294,Cocalinho,Mato Grosso,Centro-Oeste,75749647.5,,
5295,Colíder,Mato Grosso,Centro-Oeste,429526587.3,17813,46916503
5296,Colniza,Mato Grosso,Centro-Oeste,223823526.9,0,15831377
5297,Comodoro,Mato Grosso,Centro-Oeste,241911006.2,93304719,51774880
5298,Confresa,Mato Grosso,Centro-Oeste,192191565.3,9516812,176388812
5299,Conquista D'Oeste,Mato Grosso,Centro-Oeste,51153984.6,,
5300,Cotriguaçu,Mato Grosso,Centro-Oeste,115781731.8,70193,5149931
5301,Cuiabá,Mato Grosso,Centro-Oeste,12636489767.0,196762302,198536020
5302,Curvelândia,Mato Grosso,Centro-Oeste,41988470.7,,
5303,Denise,Mato Grosso,Centro-Oeste,226089961.9,,
5304,Diamantino,Mato Grosso,Centro-Oeste,726479221.8,4074896,591430891
5305,Dom Aquino,Mato Grosso,Centro-Oeste,187032800.9,4279,215000
5306,Feliz Natal,Mato Grosso,Centro-Oeste,135079729.6,0,1154221
5307,Figueirópolis D'Oeste,Mato Grosso,Centro-Oeste,41510095.12,19525,0
5308,Gaúcha do Norte,Mato Grosso,Centro-Oeste,89123353.9,0,3373885
5309,General Carneiro,Mato Grosso,Centro-Oeste,86048717.37,0,0
5310,Glória D'Oeste,Mato Grosso,Centro-Oeste,37247154.45,0,0
5311,Guarantã do Norte,Mato Grosso,Centro-Oeste,309840601.6,71984431,4988062
5312,Guiratinga,Mato Grosso,Centro-Oeste,188799290.4,,
5313,Indiavaí,Mato Grosso,Centro-Oeste,28249579.83,,
5314,Ipiranga do Norte,Mato Grosso,Centro-Oeste,209022293.5,0,247238603
5315,Itanhangá,Mato Grosso,Centro-Oeste,86333667.72,0,28239119
5316,Itaúba,Mato Grosso,Centro-Oeste,64044738.75,0,13751
5317,Itiquira,Mato Grosso,Centro-Oeste,566426559.4,69117,135380049
5318,Jaciara,Mato Grosso,Centro-Oeste,436353185.1,26603,10850535
5319,Jangada,Mato Grosso,Centro-Oeste,103900540.6,0,0
5320,Jauru,Mato Grosso,Centro-Oeste,115671819.9,,
5321,Juara,Mato Grosso,Centro-Oeste,464633058.2,1945,25794821
5322,Juína,Mato Grosso,Centro-Oeste,479061346.7,1199,2635671
5323,Juruena,Mato Grosso,Centro-Oeste,96152184.25,0,30061275
5324,Juscimeira,Mato Grosso,Centro-Oeste,128939772.6,,
5325,Lambari D'Oeste,Mato Grosso,Centro-Oeste,154559688.5,,
5326,Lucas do Rio Verde,Mato Grosso,Centro-Oeste,1347916850.0,16540992,467784616
5327,Luciara,Mato Grosso,Centro-Oeste,17254570.4,,
5328,Vila Bela da Santíssima Trindade,Mato Grosso,Centro-Oeste,216338750.2,1220655,1525313
5329,Marcelândia,Mato Grosso,Centro-Oeste,136099775.9,0,45625519
5330,Matupá,Mato Grosso,Centro-Oeste,237234915.4,106888,244326805
5331,Mirassol d'Oeste,Mato Grosso,Centro-Oeste,347896162.6,86868,84025520
5332,Nobres,Mato Grosso,Centro-Oeste,343040982.7,110913,0
5333,Nortelândia,Mato Grosso,Centro-Oeste,54859112.44,9766,2450015
5334,Nossa Senhora do Livramento,Mato Grosso,Centro-Oeste,83285287.8,1138017,48084425
5335,Nova Bandeirantes,Mato Grosso,Centro-Oeste,118739039.8,,
5336,Nova Nazaré,Mato Grosso,Centro-Oeste,24300273.66,0,341247
5337,Nova Lacerda,Mato Grosso,Centro-Oeste,110567261.5,,
5338,Nova Santa Helena,Mato Grosso,Centro-Oeste,35813238.36,0,42945353
5339,Nova Brasilândia,Mato Grosso,Centro-Oeste,38256359.79,,
5340,Nova Canaã do Norte,Mato Grosso,Centro-Oeste,143833374.9,2427,570756
5341,Nova Mutum,Mato Grosso,Centro-Oeste,1123506269.0,117250489,782568472
5342,Nova Olímpia,Mato Grosso,Centro-Oeste,374919784.6,0,3966800
5343,Nova Ubiratã,Mato Grosso,Centro-Oeste,264697451.0,0,281719689
5344,Nova Xavantina,Mato Grosso,Centro-Oeste,234090738.2,369785,4270258
5345,Novo Mundo,Mato Grosso,Centro-Oeste,79450578.48,0,28672058
5346,Novo Horizonte do Norte,Mato Grosso,Centro-Oeste,28564530.76,,
5347,Novo São Joaquim,Mato Grosso,Centro-Oeste,155507606.3,0,940960
5348,Paranaíta,Mato Grosso,Centro-Oeste,106678137.4,0,0
5349,Paranatinga,Mato Grosso,Centro-Oeste,307612614.6,0,105664754
5350,Novo Santo Antônio,Mato Grosso,Centro-Oeste,17313676.25,,
5351,Pedra Preta,Mato Grosso,Centro-Oeste,419381242.2,207437,112132163
5352,Peixoto de Azevedo,Mato Grosso,Centro-Oeste,206698912.7,0,0
5353,Planalto da Serra,Mato Grosso,Centro-Oeste,27342025.34,,
5354,Poconé,Mato Grosso,Centro-Oeste,273348975.2,44005,178406181
5355,Pontal do Araguaia,Mato Grosso,Centro-Oeste,40153528.35,,
5356,Ponte Branca,Mato Grosso,Centro-Oeste,14198083.12,,
5357,Pontes e Lacerda,Mato Grosso,Centro-Oeste,515098128.6,2186362,244037462
5358,Porto Alegre do Norte,Mato Grosso,Centro-Oeste,74791892.64,0,53243580
5359,Porto dos Gaúchos,Mato Grosso,Centro-Oeste,83843545.04,165860,33921963
5360,Porto Esperidião,Mato Grosso,Centro-Oeste,126808735.8,288,9921061
5361,Porto Estrela,Mato Grosso,Centro-Oeste,30852404.47,0,24767
5362,Poxoréu,Mato Grosso,Centro-Oeste,,,
5363,Primavera do Leste,Mato Grosso,Centro-Oeste,1526515244.0,4964752,965888543
5364,Querência,Mato Grosso,Centro-Oeste,321496089.1,95609082,1072504266
5365,São José dos Quatro Marcos,Mato Grosso,Centro-Oeste,217486824.2,0,884764
5366,Reserva do Cabaçal,Mato Grosso,Centro-Oeste,70204797.6,,
5367,Ribeirão Cascalheira,Mato Grosso,Centro-Oeste,96756185.94,3266,13117043
5368,Ribeirãozinho,Mato Grosso,Centro-Oeste,27270766.56,,
5369,Rio Branco,Mato Grosso,Centro-Oeste,47121746.1,,
5370,Santa Carmem,Mato Grosso,Centro-Oeste,73189433.55,0,186059858
5371,Santo Afonso,Mato Grosso,Centro-Oeste,24771641.46,,
5372,São José do Povo,Mato Grosso,Centro-Oeste,24360189.68,,
5373,São José do Rio Claro,Mato Grosso,Centro-Oeste,324907008.7,30835,53521199
5374,São José do Xingu,Mato Grosso,Centro-Oeste,76003632.4,0,76233918
5375,São Pedro da Cipa,Mato Grosso,Centro-Oeste,30545499.6,,
5376,Rondolândia,Mato Grosso,Centro-Oeste,50921240.36,,
5377,Rondonópolis,Mato Grosso,Centro-Oeste,4856423337.0,718739623,1777581396
5378,Rosário Oeste,Mato Grosso,Centro-Oeste,140699205.5,12600,12150350
5379,Santa Cruz do Xingu,Mato Grosso,Centro-Oeste,25217636.0,0,16284841
5380,Salto do Céu,Mato Grosso,Centro-Oeste,34959287.56,0,0
5381,Santa Rita do Trivelato,Mato Grosso,Centro-Oeste,171450572.9,0,181629323
5382,Santa Terezinha,Mato Grosso,Centro-Oeste,46859033.39,,
5383,Santo Antônio do Leste,Mato Grosso,Centro-Oeste,140418745.4,9998,0
5384,Santo Antônio de Leverger,Mato Grosso,Centro-Oeste,,,
5385,São Félix do Araguaia,Mato Grosso,Centro-Oeste,117770156.3,0,278565476
5386,Sapezal,Mato Grosso,Centro-Oeste,816179447.6,21231762,780466245
5387,Serra Nova Dourada,Mato Grosso,Centro-Oeste,13750518.6,,
5388,Sinop,Mato Grosso,Centro-Oeste,2253819907.0,79406340,840322115
5389,Sorriso,Mato Grosso,Centro-Oeste,1833956031.0,300668725,1681199710
5390,Tabaporã,Mato Grosso,Centro-Oeste,132351150.4,0,13882665
5391,Tangará da Serra,Mato Grosso,Centro-Oeste,1417581127.0,277318,486133298
5392,Tapurah,Mato Grosso,Centro-Oeste,253499330.4,1686761,145750565
5393,Terra Nova do Norte,Mato Grosso,Centro-Oeste,127607043.1,,
5394,Tesouro,Mato Grosso,Centro-Oeste,49945559.18,,
5395,Torixoréu,Mato Grosso,Centro-Oeste,47297081.55,,
5396,União do Sul,Mato Grosso,Centro-Oeste,56388607.2,0,13628787
5397,Vale de São Domingos,Mato Grosso,Centro-Oeste,30635884.44,0,0
5398,Várzea Grande,Mato Grosso,Centro-Oeste,3943036190.0,20638116,284730895
5399,Vera,Mato Grosso,Centro-Oeste,179170327.8,0,12924098
5400,Vila Rica,Mato Grosso,Centro-Oeste,249847600.9,0,42518160
5401,Nova Guarita,Mato Grosso,Centro-Oeste,45353784.24,,
5402,Nova Marilândia,Mato Grosso,Centro-Oeste,50652114.89,1440391,0
5403,Nova Maringá,Mato Grosso,Centro-Oeste,138062081.6,0,45345138
5404,Nova Monte Verde,Mato Grosso,Centro-Oeste,100202022.8,0,98868
5405,Abadia de Goiás,Goiás,Centro-Oeste,72521653.32,0,267952
5406,Abadiânia,Goiás,Centro-Oeste,133115766.3,3635,31363
5407,Acreúna,Goiás,Centro-Oeste,299297761.0,4110468,1501098
5408,Adelândia,Goiás,Centro-Oeste,20229535.15,,
5409,Água Fria de Goiás,Goiás,Centro-Oeste,118092530.1,0,0
5410,Água Limpa,Goiás,Centro-Oeste,28987501.95,,
5411,Águas Lindas de Goiás,Goiás,Centro-Oeste,777240286.4,0,0
5412,Alexânia,Goiás,Centro-Oeste,332336991.4,671740,0
5413,Aloândia,Goiás,Centro-Oeste,20887178.9,,
5414,Alto Horizonte,Goiás,Centro-Oeste,793157057.5,12380136,400483294
5415,Alto Paraíso de Goiás,Goiás,Centro-Oeste,64669978.8,73859,352500
5416,Alvorada do Norte,Goiás,Centro-Oeste,73206197.96,,
5417,Amaralina,Goiás,Centro-Oeste,33115572.96,0,0
5418,Americano do Brasil,Goiás,Centro-Oeste,71054466.84,48295,0
5419,Amorinópolis,Goiás,Centro-Oeste,34493197.95,,
5420,Anápolis,Goiás,Centro-Oeste,11127588776.0,1368395700,137331080
5421,Anhanguera,Goiás,Centro-Oeste,11115450.0,,
5422,Anicuns,Goiás,Centro-Oeste,312769660.6,,
5423,Aparecida de Goiânia,Goiás,Centro-Oeste,6035869564.0,440790698,36683752
5424,Aparecida do Rio Doce,Goiás,Centro-Oeste,43939281.72,,
5425,Aporé,Goiás,Centro-Oeste,71720130.49,,
5426,Araçu,Goiás,Centro-Oeste,30563289.48,,
5427,Aragarças,Goiás,Centro-Oeste,111418691.0,,
5428,Aragoiânia,Goiás,Centro-Oeste,54366728.15,0,4
5429,Araguapaz,Goiás,Centro-Oeste,71061197.1,,
5430,Arenópolis,Goiás,Centro-Oeste,43869461.16,,
5431,Aruanã,Goiás,Centro-Oeste,86989655.76,,
5432,Aurilândia,Goiás,Centro-Oeste,32433170.0,,
5433,Avelinópolis,Goiás,Centro-Oeste,32430111.0,,
5434,Baliza,Goiás,Centro-Oeste,32193211.98,,
5435,Barro Alto,Goiás,Centro-Oeste,129083437.0,27596670,441570822
5436,Bela Vista de Goiás,Goiás,Centro-Oeste,364188365.6,9266099,471997
5437,Bom Jardim de Goiás,Goiás,Centro-Oeste,83536618.64,,
5438,Bom Jesus de Goiás,Goiás,Centro-Oeste,299622464.8,18352372,0
5439,Bonfinópolis,Goiás,Centro-Oeste,46541356.32,0,0
5440,Bonópolis,Goiás,Centro-Oeste,38229535.11,0,0
5441,Brazabrantes,Goiás,Centro-Oeste,37493171.52,2575,0
5442,Britânia,Goiás,Centro-Oeste,57939364.98,0,0
5443,Buriti Alegre,Goiás,Centro-Oeste,160363542.6,0,0
5444,Buriti de Goiás,Goiás,Centro-Oeste,21429401.6,,
5445,Buritinópolis,Goiás,Centro-Oeste,17837755.2,,
5446,Cabeceiras,Goiás,Centro-Oeste,133261613.4,,
5447,Cachoeira Alta,Goiás,Centro-Oeste,117448241.6,0,13563512
5448,Cachoeira de Goiás,Goiás,Centro-Oeste,16548477.01,,
5449,Cachoeira Dourada,Goiás,Centro-Oeste,499081824.3,43431724,0
5450,Caçu,Goiás,Centro-Oeste,368243413.5,0,978058
5451,Caiapônia,Goiás,Centro-Oeste,349603134.3,791350,1057332
5452,Caldas Novas,Goiás,Centro-Oeste,1155791732.0,1017939,830847
5453,Caldazinha,Goiás,Centro-Oeste,26288514.0,,
5454,Campestre de Goiás,Goiás,Centro-Oeste,27693365.19,,
5455,Campinaçu,Goiás,Centro-Oeste,31000942.32,,
5456,Campinorte,Goiás,Centro-Oeste,114389411.7,,
5457,Campo Alegre de Goiás,Goiás,Centro-Oeste,196853888.4,0,445897
5458,Campo Limpo de Goiás,Goiás,Centro-Oeste,52024414.31,0,21473427
5459,Campos Belos,Goiás,Centro-Oeste,145564924.4,,
5460,Campos Verdes,Goiás,Centro-Oeste,32376841.4,0,104551
5461,Carmo do Rio Verde,Goiás,Centro-Oeste,183059801.3,339,4500779
5462,Castelândia,Goiás,Centro-Oeste,48339088.26,0,42929022
5463,Catalão,Goiás,Centro-Oeste,5184231245.0,706821535,223381258
5464,Caturaí,Goiás,Centro-Oeste,35649026.16,,
5465,Cavalcante,Goiás,Centro-Oeste,299004745.1,0,0
